screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
SC-132,AppRoutePaths.tradeBotFaq,AppRouteNames.sc132BotFaq,BotFaqPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_faq_page.dart,shared_shell,features/trade/presentation/pages/bot_faq_page.dart;features/trade/presentation/widgets/bot_faq_cards_help.dart;features/trade/presentation/widgets/bot_faq_search_tabs.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_faq_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-131,AppRoutePaths.tradeBotGuide,AppRouteNames.sc131BotGuide,BotGuidePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_guide_page.dart,direct_vpc,features/trade/presentation/pages/bot_guide_page.dart;features/trade/presentation/widgets/bot_guide_blocks.dart;features/trade/presentation/widgets/bot_guide_common.dart;features/trade/presentation/widgets/bot_guide_intro_tabs.dart;features/trade/presentation/widgets/bot_guide_practices_videos.dart;features/trade/presentation/widgets/bot_guide_strategies.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_guide_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-123,AppRoutePaths.tradeBotHistory,AppRouteNames.sc123BotHistory,BotHistoryPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_history_page.dart,shared_shell,features/trade/presentation/pages/bot_history_page.dart;features/trade/presentation/widgets/bot_history_page_common.dart;features/trade/presentation/widgets/bot_history_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_history_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-127,AppRoutePaths.tradeBotOptimization,AppRouteNames.sc127BotOptimization,BotOptimizationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_optimization_page.dart,shared_shell,features/trade/presentation/pages/bot_optimization_page.dart;features/trade/presentation/widgets/bot_optimization_page_common.dart;features/trade/presentation/widgets/bot_optimization_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_optimization_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-124,AppRoutePaths.tradeBotPerformanceAnalytics,AppRouteNames.sc124BotPerformanceAnalytics,BotPerformanceAnalyticsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_performance_analytics_page.dart,shared_shell,features/trade/presentation/pages/bot_performance_analytics_page.dart;features/trade/presentation/widgets/bot_performance_charts_strategy.dart;features/trade/presentation/widgets/bot_performance_metrics_summary.dart;features/trade/presentation/widgets/bot_performance_painters.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_performance_analytics_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-128,AppRoutePaths.tradeBotPortfolioDashboard,AppRouteNames.sc128BotPortfolioDashboard,BotPortfolioDashboardPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_portfolio_dashboard_page.dart,shared_shell,features/trade/presentation/pages/bot_portfolio_dashboard_page.dart;features/trade/presentation/widgets/bot_portfolio_dashboard_page_common.dart;features/trade/presentation/widgets/bot_portfolio_dashboard_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_portfolio_dashboard_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-120,AppRoutePaths.tradeBotRiskDashboard,AppRouteNames.sc120BotRiskDashboard,BotRiskDashboardPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_risk_dashboard_page.dart,shared_shell,features/trade/presentation/pages/bot_risk_dashboard_page.dart;features/trade/presentation/widgets/bot_risk_dashboard_charts.dart;features/trade/presentation/widgets/bot_risk_dashboard_controls.dart;features/trade/presentation/widgets/bot_risk_dashboard_metrics.dart;features/trade/presentation/widgets/bot_risk_dashboard_score.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_risk_dashboard_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-118,AppRoutePaths.tradeBotRiskDisclosure,AppRouteNames.sc118BotRiskDisclosure,BotRiskDisclosurePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_risk_disclosure_page.dart,shared_shell,features/trade/presentation/pages/bot_risk_disclosure_page.dart;features/trade/presentation/widgets/bot_risk_disclosure_page_common.dart;features/trade/presentation/widgets/bot_risk_disclosure_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_risk_disclosure_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-122,AppRoutePaths.tradeBotSecuritySettings,AppRouteNames.sc122BotSecuritySettings,BotSecuritySettingsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_security_settings_page.dart,direct_vpc,features/trade/presentation/pages/bot_security_settings_page.dart;features/trade/presentation/widgets/bot_security_settings_cards.dart;features/trade/presentation/widgets/bot_security_settings_common.dart;features/trade/presentation/widgets/bot_security_settings_sheets.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_security_settings_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-126,AppRoutePaths.tradeBotStrategyCompare,AppRouteNames.sc126BotStrategyCompare,BotStrategyComparePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_strategy_compare_page.dart,shared_shell,features/trade/presentation/pages/bot_strategy_compare_page.dart;features/trade/presentation/widgets/bot_strategy_compare_metrics.dart;features/trade/presentation/widgets/bot_strategy_compare_painters.dart;features/trade/presentation/widgets/bot_strategy_compare_recommendations_common.dart;features/trade/presentation/widgets/bot_strategy_compare_selection.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_strategy_compare_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-119,AppRoutePaths.tradeBotSuitabilityAssessment,AppRouteNames.sc119BotSuitabilityAssessment,BotSuitabilityAssessmentPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_suitability_assessment_page.dart,direct_vpc,features/trade/presentation/pages/bot_suitability_assessment_page.dart;features/trade/presentation/widgets/bot_suitability_breakdown_common.dart;features/trade/presentation/widgets/bot_suitability_questions_info.dart;features/trade/presentation/widgets/bot_suitability_result_score.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_suitability_assessment_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-133,AppRoutePaths.tradeBotTaxReporting,AppRouteNames.sc133BotTaxReporting,BotTaxReportingPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_tax_reporting_page.dart,shared_shell,features/trade/presentation/pages/bot_tax_reporting_page.dart;features/trade/presentation/widgets/bot_tax_reporting_common.dart;features/trade/presentation/widgets/bot_tax_reporting_notice_year.dart;features/trade/presentation/widgets/bot_tax_reporting_reports.dart;features/trade/presentation/widgets/bot_tax_reporting_summary.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_tax_reporting_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-117,AppRoutePaths.tradeBotTermsOfService,AppRouteNames.sc117BotTermsOfService,BotTermsOfServicePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/bot_terms_of_service_page.dart,shared_shell,features/trade/presentation/pages/bot_terms_of_service_page.dart;features/trade/presentation/widgets/bot_terms_of_service_page_common.dart;features/trade/presentation/widgets/bot_terms_of_service_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/bot_terms_of_service_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-059,AppRoutePaths.tradeBots,AppRouteNames.sc059TradingBots,TradingBotsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/trading_bots_page.dart,shared_shell,features/trade/presentation/pages/trading_bots_page.dart;features/trade/presentation/pages/trading_bots_page_part_01.dart;features/trade/presentation/pages/trading_bots_page_part_02.dart;features/trade/presentation/pages/trading_bots_page_part_03.dart;features/trade/presentation/pages/trading_bots_page_part_04.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/trading_bots_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-056,AppRoutePaths.tradeConvert,AppRouteNames.sc056Convert,ConvertPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/convert_page.dart,shared_shell,features/trade/presentation/pages/convert_page.dart;features/trade/presentation/pages/convert_page_part_01.dart;features/trade/presentation/pages/convert_page_part_02.dart;features/trade/presentation/widgets/convert_page_amount_widgets.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/convert_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-066,AppRoutePaths.tradeCopyActive,AppRouteNames.sc066ActiveCopies,ActiveCopiesPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/active_copies_page.dart,direct_vpc,features/trade/presentation/pages/active_copies_page.dart;features/trade/presentation/widgets/active_copies_alerts_modal.dart;features/trade/presentation/widgets/active_copies_card.dart;features/trade/presentation/widgets/active_copies_expanded_details.dart;features/trade/presentation/widgets/active_copies_overview.dart;features/trade/presentation/widgets/active_copies_shared.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/active_copies_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-095,AppRoutePaths.tradeCopyArmIntegrationStatus,AppRouteNames.sc095ArmIntegrationStatus,ArmIntegrationStatusPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/arm_integration_status_page.dart,shared_shell,features/trade/presentation/pages/arm_integration_status_page.dart;features/trade/presentation/widgets/arm_integration_common_painter.dart;features/trade/presentation/widgets/arm_integration_providers.dart;features/trade/presentation/widgets/arm_integration_sla_actions.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/arm_integration_status_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-115,AppRoutePaths.tradeCopyAuditTrail,AppRouteNames.sc115AuditTrail,AuditTrailPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/audit_trail_page.dart,shared_shell,features/trade/presentation/pages/audit_trail_page.dart;features/trade/presentation/widgets/audit_trail_page_common.dart;features/trade/presentation/widgets/audit_trail_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/audit_trail_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-096,AppRoutePaths.tradeCopyBestExecutionReports,AppRouteNames.sc096BestExecutionReports,BestExecutionReportsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/best_execution_reports_page.dart,direct_vpc,features/trade/presentation/pages/best_execution_reports_page.dart;features/trade/presentation/widgets/best_execution_archive_common.dart;features/trade/presentation/widgets/best_execution_current.dart;features/trade/presentation/widgets/best_execution_overview.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/best_execution_reports_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-103,AppRoutePaths.tradeCopyCassReconciliation,AppRouteNames.sc103CassReconciliation,CassReconciliationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/cass_reconciliation_page.dart,shared_shell,features/trade/presentation/pages/cass_reconciliation_page.dart;features/trade/presentation/widgets/cass_reconciliation_records_common.dart;features/trade/presentation/widgets/cass_reconciliation_summary_tabs.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/cass_reconciliation_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-099,AppRoutePaths.tradeCopyClientCategorization,AppRouteNames.sc099ClientCategorization,ClientCategorizationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/client_categorization_page.dart,direct_vpc,features/trade/presentation/pages/client_categorization_opt_up_page.dart;features/trade/presentation/pages/client_categorization_page.dart;features/trade/presentation/widgets/client_categorization_history_tab.dart;features/trade/presentation/widgets/client_categorization_overview_tab.dart;features/trade/presentation/widgets/client_categorization_page_chrome.dart;features/trade/presentation/widgets/client_categorization_protections_requirements_tab.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/client_categorization_opt_up_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-102,AppRoutePaths.tradeCopyClientMoneyProtection,AppRouteNames.sc102ClientMoneyProtection,ClientMoneyProtectionPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/client_money_protection_page.dart,direct_vpc,features/trade/presentation/pages/client_money_protection_page.dart;features/trade/presentation/widgets/client_money_protection_page_common.dart;features/trade/presentation/widgets/client_money_protection_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/client_money_protection_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-099,AppRoutePaths.tradeCopyClientOptUpRequest,AppRouteNames.sc411ClientOptUpRequest,ClientOptUpRequestPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/client_categorization_opt_up_page.dart,shared_shell,features/trade/presentation/pages/client_categorization_opt_up_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/client_categorization_opt_up_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-076,AppRoutePaths.tradeCopyComparison,AppRouteNames.sc076ProviderComparison,ProviderComparisonPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/provider_comparison_page.dart,shared_shell,features/trade/presentation/pages/provider_comparison_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/provider_comparison_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-112,AppRoutePaths.tradeCopyComplaintSubmission,AppRouteNames.sc112ComplaintSubmission,ComplaintSubmissionPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/complaint_submission_page.dart,shared_shell,features/trade/presentation/pages/complaint_submission_page.dart;features/trade/presentation/widgets/complaint_submission_page_common.dart;features/trade/presentation/widgets/complaint_submission_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/complaint_submission_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-113,AppRoutePaths.tradeCopyComplaintTrackingBase,AppRouteNames.sc113ComplaintTracking,ComplaintTrackingPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart,shared_shell,features/trade/presentation/pages/complaint_tracking_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/complaint_tracking_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-111,AppRoutePaths.tradeCopyComplaintsHandling,AppRouteNames.sc111ComplaintsHandling,ComplaintsHandlingPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/complaints_handling_page.dart,direct_vpc,features/trade/presentation/pages/complaints_handling_page.dart;features/trade/presentation/widgets/complaints_handling_overview_complaints.dart;features/trade/presentation/widgets/complaints_handling_overview_header_tabs.dart;features/trade/presentation/widgets/complaints_handling_process_common.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/complaints_handling_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-082,AppRoutePaths.tradeCopyDisputeResolution,AppRouteNames.sc082DisputeResolution,DisputeResolutionPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/dispute_resolution_page.dart,direct_vpc,features/trade/presentation/pages/dispute_resolution_page.dart;features/trade/presentation/widgets/dispute_resolution_cases.dart;features/trade/presentation/widgets/dispute_resolution_common.dart;features/trade/presentation/widgets/dispute_resolution_form.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/dispute_resolution_page.dart,form|standard,standard|form|compact,aligned,pass,pass,pass,compliant
SC-065,AppRoutePaths.tradeCopyEducation,AppRouteNames.sc065CopyEducation,CopyEducationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/copy_education_page.dart,shared_shell,features/trade/presentation/pages/copy_education_page.dart;features/trade/presentation/widgets/copy_education_page_common.dart;features/trade/presentation/widgets/copy_education_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/copy_education_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-105,AppRoutePaths.tradeCopyExAnteCosts,AppRouteNames.sc105ExAnteCosts,ExAnteCostsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/ex_ante_costs_page.dart,shared_shell,features/trade/presentation/pages/ex_ante_costs_page.dart;features/trade/presentation/widgets/ex_ante_costs_common.dart;features/trade/presentation/widgets/ex_ante_costs_overview.dart;features/trade/presentation/widgets/ex_ante_costs_scenarios_actions.dart;features/trade/presentation/widgets/ex_ante_costs_summary_breakdown.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/ex_ante_costs_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-107,AppRoutePaths.tradeCopyExPostCostsReport,AppRouteNames.sc107ExPostCostsReport,ExPostCostsReportPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/ex_post_costs_report_page.dart,shared_shell,features/trade/presentation/pages/ex_post_costs_report_page.dart;features/trade/presentation/widgets/ex_post_costs_report_summary.dart;features/trade/presentation/widgets/ex_post_costs_report_variance_common.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/ex_post_costs_report_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-097,AppRoutePaths.tradeCopyExecutionVenueAnalysis,AppRouteNames.sc097ExecutionVenueAnalysis,ExecutionVenueAnalysisPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/execution_venue_analysis_page.dart,shared_shell,features/trade/presentation/pages/execution_venue_analysis_page.dart;features/trade/presentation/widgets/execution_venue_common.dart;features/trade/presentation/widgets/execution_venue_comparison.dart;features/trade/presentation/widgets/execution_venue_speed_trends.dart;features/trade/presentation/widgets/execution_venue_summary.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/execution_venue_analysis_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-104,AppRoutePaths.tradeCopyInvestorCompensation,AppRouteNames.sc104InvestorCompensation,InvestorCompensationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/investor_compensation_page.dart,direct_vpc,features/trade/presentation/pages/investor_compensation_page.dart;features/trade/presentation/widgets/investor_compensation_page_common.dart;features/trade/presentation/widgets/investor_compensation_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/investor_compensation_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-108,AppRoutePaths.tradeCopyKidGenerator,AppRouteNames.sc108KidGenerator,KIDGeneratorPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/kid_generator_page.dart,shared_shell,features/trade/presentation/pages/kid_generator_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/kid_generator_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-079,AppRoutePaths.tradeCopyLeaderboard,AppRouteNames.sc079ProviderLeaderboard,ProviderLeaderboardPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/provider_leaderboard_page.dart,shared_shell,features/trade/presentation/pages/provider_leaderboard_page.dart;features/trade/presentation/widgets/provider_leaderboard_cards.dart;features/trade/presentation/widgets/provider_leaderboard_controls.dart;features/trade/presentation/widgets/provider_leaderboard_disclaimer.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/provider_leaderboard_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-068,AppRoutePaths.tradeCopyNotifications,AppRouteNames.sc068CopyNotifications,CopyNotificationsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/copy_notifications_page.dart,shared_shell,features/trade/presentation/pages/copy_notifications_page.dart;features/trade/presentation/widgets/copy_notifications_page_common.dart;features/trade/presentation/widgets/copy_notifications_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/copy_notifications_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-114,AppRoutePaths.tradeCopyOmbudsmanReferral,AppRouteNames.sc114OmbudsmanReferral,OmbudsmanReferralPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/ombudsman_referral_page.dart,shared_shell,features/trade/presentation/pages/ombudsman_referral_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/ombudsman_referral_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-109,AppRoutePaths.tradeCopyPerformanceScenarios,AppRouteNames.sc109PerformanceScenarios,PerformanceScenariosPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/performance_scenarios_page.dart,shared_shell,features/trade/presentation/pages/performance_scenarios_page.dart;features/trade/presentation/widgets/performance_scenarios_intro_widgets.dart;features/trade/presentation/widgets/performance_scenarios_outcome_widgets.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/performance_scenarios_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-100,AppRoutePaths.tradeCopyProductGovernance,AppRouteNames.sc100ProductGovernance,ProductGovernancePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/product_governance_page.dart,shared_shell,features/trade/presentation/pages/product_governance_page.dart;features/trade/presentation/widgets/product_governance_overview_tabs.dart;features/trade/presentation/widgets/product_governance_products.dart;features/trade/presentation/widgets/product_governance_reviews_distribution.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/product_governance_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-069,AppRoutePaths.tradeCopyProviderApply,AppRouteNames.sc069ProviderApplication,ProviderApplicationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/provider_application_page.dart,shared_shell,features/trade/presentation/pages/provider_application_page.dart;features/trade/presentation/widgets/provider_application_common.dart;features/trade/presentation/widgets/provider_application_progress_intro.dart;features/trade/presentation/widgets/provider_application_steps.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/provider_application_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-081,AppRoutePaths.tradeCopyProviderGovernance,AppRouteNames.sc081ProviderGovernance,ProviderGovernancePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/provider_governance_page.dart,direct_vpc,features/trade/presentation/pages/provider_governance_page.dart;features/trade/presentation/widgets/provider_governance_page_common.dart;features/trade/presentation/widgets/provider_governance_page_details.dart;features/trade/presentation/widgets/provider_governance_page_overview.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/provider_governance_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-084,AppRoutePaths.tradeCopyRegulatoryDisclosures,AppRouteNames.sc084RegulatoryDisclosures,RegulatoryDisclosuresPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/regulatory_disclosures_page.dart,direct_vpc,features/trade/presentation/pages/regulatory_disclosures_page.dart;features/trade/presentation/widgets/regulatory_disclosures_actions.dart;features/trade/presentation/widgets/regulatory_disclosures_cards.dart;features/trade/presentation/widgets/regulatory_disclosures_common.dart;features/trade/presentation/widgets/regulatory_disclosures_hero_tabs.dart;features/trade/presentation/widgets/regulatory_disclosures_tabs.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/regulatory_disclosures_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
