"assignment_status","priority_band","feature","route","page","page_file","visual_density_priority","visual_density_risk_score","official_density_score","body_grade","archetype","guardrail","root_causes","recommendation","next_action","source_files"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnProposals","StakingProposalsPage","flutter_app/lib/features/earn/presentation/pages/staking_proposals_page.dart","P3_LOW_DENSITY_REVIEW","18","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_proposals_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/dispute/detail/:disputeId'","P2PDisputeDetailPage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_detail_page.dart","P3_LOW_DENSITY_REVIEW","18","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_detail_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/dispute/evidence/:disputeId'","P2PDisputeEvidencePage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_evidence_page.dart","P3_LOW_DENSITY_REVIEW","18","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_evidence_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pPaymentMethodCoolingPeriod","P2PPaymentMethodCoolingPeriodPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart","P3_LOW_DENSITY_REVIEW","18","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/payment-method/verification/:methodId'","P2PPaymentMethodVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_verification_page.dart","P3_LOW_DENSITY_REVIEW","18","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_flow.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_methods.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pSecuritySuspiciousActivity","P2PSuspiciousActivityPage","flutter_app/lib/features/p2p/presentation/pages/p2p_suspicious_activity_page.dart","P3_LOW_DENSITY_REVIEW","18","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_suspicious_activity_page.dart"
"monitor_when_touched","P3 when-touched monitor","admin","AppRoutePaths.adminSettings","AdminSettingsPage","flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart"
"monitor_when_touched","P3 when-touched monitor","discovery","AppRoutePaths.topics","TopicHubPage","flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart","P3_LOW_DENSITY_REVIEW","17","2","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_cards.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_common.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_header.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_sections.dart"
"monitor_when_touched","P3 when-touched monitor","discovery","AppRoutePaths.topicCrypto","TopicHubPage","flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart","P3_LOW_DENSITY_REVIEW","17","2","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_cards.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_common.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_header.dart;flutter_app/lib/features/discovery/presentation/widgets/topic_hub_sections.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsComparison","SavingsComparisonPage","flutter_app/lib/features/earn/presentation/pages/savings_comparison_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_comparison_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_comparison_metric_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/savings_comparison_picker_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/savings_comparison_table_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnFAQ","StakingFAQPage","flutter_app/lib/features/earn/presentation/pages/staking_faq_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_faq_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnHistory","StakingHistoryPage","flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_history_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_history_detail_list.dart;flutter_app/lib/features/earn/presentation/widgets/staking_history_summary_filters.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnMultiChain","StakingMultiChainPage","flutter_app/lib/features/earn/presentation/pages/staking_multi_chain_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_multi_chain_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pAchievements","P2PAchievementsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_achievements_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_achievements_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pContributionHistory","P2PContributionHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_contribution_history_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_contribution_history_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pComplianceLargeTransaction","P2PLargeTransactionJustificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/order/proof/:orderId'","P2POrderProofPage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_proof_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_order_proof_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_order_proof_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pComplianceSourceOfFunds","P2PSourceOfFundsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart","P3_LOW_DENSITY_REVIEW","17","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart"
"monitor_when_touched","P3 when-touched monitor","predictions","AppRoutePaths.marketsPredictionsSearch","PredictionsSearchPage","flutter_app/lib/features/predictions/presentation/pages/predictions_search_page.dart","P3_LOW_DENSITY_REVIEW","17","14","B","detail","prediction_markets_boundary_preserve","low_signal_monitor","Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/predictions/presentation/pages/predictions_search_page.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_search_page_common.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_search_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","profile","AppRoutePaths.profileEdit","EditProfilePage","flutter_app/lib/features/profile/presentation/pages/edit_profile_page.dart","P3_LOW_DENSITY_REVIEW","17","12","B","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/profile/presentation/pages/edit_profile_page.dart"
"monitor_when_touched","P3 when-touched monitor","auth","AppRoutePaths.authOtp","OTPPage","flutter_app/lib/features/auth/presentation/pages/otp_page.dart","P3_LOW_DENSITY_REVIEW","16","0","A","detail","standard_ui_accessibility_preserve","tokenized_fixed_height_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/auth/presentation/pages/otp_page.dart;flutter_app/lib/features/auth/presentation/widgets/otp_identity_intro.dart;flutter_app/lib/features/auth/presentation/widgets/otp_input_status.dart"
"monitor_when_touched","P3 when-touched monitor","dca","AppRoutePaths.dcaScheduleConfig","DCAScheduleConfig","flutter_app/lib/features/dca/presentation/pages/dca_schedule_config_page.dart","P3_LOW_DENSITY_REVIEW","16","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/dca/presentation/pages/dca_schedule_config_page.dart;flutter_app/lib/features/dca/presentation/widgets/dca_schedule_common.dart;flutter_app/lib/features/dca/presentation/widgets/dca_schedule_limits_enable.dart;flutter_app/lib/features/dca/presentation/widgets/dca_schedule_strategy_time.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnStaking","StakingEarnPage","flutter_app/lib/features/earn/presentation/pages/staking_earn_page.dart","P3_LOW_DENSITY_REVIEW","16","0","A","rootModule","financial_safety_copy_preserve","bottom_nav_inset_pressure;root_top_chrome_first_viewport_cost","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_earn_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_earn_hero_tabs.dart;flutter_app/lib/features/earn/presentation/widgets/staking_earn_positions_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_earn_products.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earn","StakingEarnPage","flutter_app/lib/features/earn/presentation/pages/staking_earn_page.dart","P3_LOW_DENSITY_REVIEW","16","0","A","rootModule","financial_safety_copy_preserve","bottom_nav_inset_pressure;root_top_chrome_first_viewport_cost","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_earn_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_earn_hero_tabs.dart;flutter_app/lib/features/earn/presentation/widgets/staking_earn_positions_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_earn_products.dart"
"monitor_when_touched","P3 when-touched monitor","launchpad","AppRoutePaths.launchpadBatchClaim","LaunchpadBatchClaimPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart","P3_LOW_DENSITY_REVIEW","16","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_review_success.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_selection.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_summary.dart"
"monitor_when_touched","P3 when-touched monitor","auth","AppRoutePaths.authRegister","RegisterPage","flutter_app/lib/features/auth/presentation/pages/register_page.dart","P3_LOW_DENSITY_REVIEW","15","0","A","detail","standard_ui_accessibility_preserve","low_signal_monitor","Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/auth/presentation/pages/register_page.dart;flutter_app/lib/features/auth/presentation/widgets/register_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","dev","AppRoutePaths.devShowcase","MissingScreensShowcasePage","flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart","P3_LOW_DENSITY_REVIEW","15","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart;flutter_app/lib/features/dev/presentation/widgets/missing_screens_showcase_page_common.dart;flutter_app/lib/features/dev/presentation/widgets/missing_screens_showcase_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsGuide","SavingsGuidePage","flutter_app/lib/features/earn/presentation/pages/savings_guide_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_guide_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsNotificationPreferences","SavingsNotificationPreferencesPage","flutter_app/lib/features/earn/presentation/pages/savings_notification_preferences_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_notification_preferences_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsSmartSuggestions","SavingsSmartSuggestionsPage","flutter_app/lib/features/earn/presentation/pages/savings_smart_suggestions_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_smart_suggestions_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnApiDocumentation","StakingApiDocumentationPage","flutter_app/lib/features/earn/presentation/pages/staking_api_documentation_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_api_documentation_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnCustody","StakingCustodyPage","flutter_app/lib/features/earn/presentation/pages/staking_custody_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_custody_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnDashboard","StakingDashboardPage","flutter_app/lib/features/earn/presentation/pages/staking_dashboard_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_dashboard_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnInsuranceFundTransparency","StakingInsuranceFundTransparencyPage","flutter_app/lib/features/earn/presentation/pages/staking_insurance_fund_transparency_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_insurance_fund_transparency_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnRecommendations","StakingRecommendationsPage","flutter_app/lib/features/earn/presentation/pages/staking_recommendations_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_recommendations_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSlashingHistory","StakingSlashingHistoryPage","flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnStakingTaxGuide","StakingTaxGuidePage","flutter_app/lib/features/earn/presentation/pages/staking_tax_guide_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_tax_guide_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnValidatorSelection","StakingValidatorSelectionPage","flutter_app/lib/features/earn/presentation/pages/staking_validator_selection_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_validator_selection_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnVotingProposalRoute","StakingVotingPage","flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart","P3_LOW_DENSITY_REVIEW","15","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnVoting","StakingVotingPage","flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart","P3_LOW_DENSITY_REVIEW","15","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnWebhooks","StakingWebhooksPage","flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart","P3_LOW_DENSITY_REVIEW","15","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart"
"monitor_when_touched","P3 when-touched monitor","launchpad","AppRoutePaths.launchpadContractSample","LaunchpadContractPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart"
"monitor_when_touched","P3 when-touched monitor","launchpad","AppRoutePaths.launchpadIdoBridgeSample","LaunchpadIdoBridgePage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart","P3_LOW_DENSITY_REVIEW","15","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart"
"monitor_when_touched","P3 when-touched monitor","trade","'/trade/copy-provider/:providerId/confirmation'","CopyConfirmationPage","flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart","P3_LOW_DENSITY_REVIEW","15","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart;flutter_app/lib/features/trade/presentation/widgets/copy_confirmation_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/copy_confirmation_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","admin","AppRoutePaths.admin","AdminHome","flutter_app/lib/features/admin/presentation/pages/admin_home.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","standard_ui_accessibility_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/admin/presentation/pages/admin_home.dart;flutter_app/lib/features/admin/presentation/widgets/admin_home_dashboards_footer.dart;flutter_app/lib/features/admin/presentation/widgets/admin_home_metrics_realtime.dart"
"monitor_when_touched","P3 when-touched monitor","arena","'/arena/mode/:modeId'","ArenaModeDetailPage","flutter_app/lib/features/arena/presentation/pages/arena_mode_detail_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","open_arena_points_boundary_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/arena/presentation/pages/arena_mode_detail_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnDeveloperConsole","StakingDeveloperConsolePage","flutter_app/lib/features/earn/presentation/pages/staking_developer_console_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_developer_console_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnForum","StakingForumPage","flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart"
"monitor_when_touched","P3 when-touched monitor","markets","AppRoutePaths.marketsSignals","SocialSignalsPage","flutter_app/lib/features/markets/presentation/pages/social_signals_page.dart","P3_LOW_DENSITY_REVIEW","14","1","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/markets/presentation/pages/social_signals_page.dart;flutter_app/lib/features/markets/presentation/pages/social_signals_page_part_01.dart;flutter_app/lib/features/markets/presentation/pages/social_signals_page_part_02.dart;flutter_app/lib/features/markets/presentation/pages/social_signals_page_part_03.dart;flutter_app/lib/features/markets/presentation/widgets/market_body_review_widgets.dart"
