"id","path","area","feature","layer","kind","lines","soft_limit","hard_limit","threshold_bucket","priority","required_action","split_direction","verification","status","notes"
"FEG02146","test/features/predictions/predictions_breaking_page_test.dart","test","predictions","test","test","128","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_breaking_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02147","test/features/predictions/predictions_controller_test.dart","test","predictions","test","test","109","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_controller_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02148","test/features/predictions/predictions_global_activity_page_test.dart","test","predictions","test","test","135","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_global_activity_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02149","test/features/predictions/predictions_home_page_test.dart","test","predictions","test","test","194","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_home_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02150","test/features/predictions/predictions_leaderboard_page_test.dart","test","predictions","test","test","134","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_leaderboard_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02151","test/features/predictions/predictions_portfolio_page_test.dart","test","predictions","test","test","210","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_portfolio_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02152","test/features/predictions/predictions_rewards_page_test.dart","test","predictions","test","test","173","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_rewards_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02153","test/features/predictions/predictions_search_page_test.dart","test","predictions","test","test","164","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/predictions/predictions_search_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02154","test/features/profile/activity_log_page_test.dart","test","profile","test","test","112","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/activity_log_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02155","test/features/profile/api_key_create_page_test.dart","test","profile","test","test","135","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/api_key_create_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02156","test/features/profile/api_management_page_test.dart","test","profile","test","test","97","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/api_management_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02157","test/features/profile/device_management_page_test.dart","test","profile","test","test","118","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/device_management_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02158","test/features/profile/edit_profile_page_test.dart","test","profile","test","test","104","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/edit_profile_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02159","test/features/profile/kyc_page_test.dart","test","profile","test","test","95","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/kyc_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02160","test/features/profile/profile_controller_test.dart","test","profile","test","test","22","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/profile_controller_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02161","test/features/profile/profile_page_test.dart","test","profile","test","test","140","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/profile_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02162","test/features/profile/security_page_test.dart","test","profile","test","test","142","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/security_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02163","test/features/profile/settings_page_test.dart","test","profile","test","test","128","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/settings_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02164","test/features/profile/sub_account_page_test.dart","test","profile","test","test","111","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/sub_account_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02165","test/features/profile/vip_page_test.dart","test","profile","test","test","108","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/profile/vip_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02166","test/features/referral/referral_controller_test.dart","test","referral","test","test","30","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/referral/referral_controller_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02167","test/features/referral/referral_friend_detail_page_test.dart","test","referral","test","test","93","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/referral/referral_friend_detail_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02168","test/features/referral/referral_history_page_test.dart","test","referral","test","test","126","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/referral/referral_history_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02169","test/features/referral/referral_home_page_test.dart","test","referral","test","test","128","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/referral/referral_home_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02170","test/features/referral/referral_rewards_page_test.dart","test","referral","test","test","142","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/referral/referral_rewards_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02171","test/features/referral/referral_rules_page_test.dart","test","referral","test","test","100","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/referral/referral_rules_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02172","test/features/rewards/rewards_controller_test.dart","test","rewards","test","test","19","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/rewards/rewards_controller_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02173","test/features/rewards/rewards_hub_page_test.dart","test","rewards","test","test","110","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/rewards/rewards_hub_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02174","test/features/support/announcements_page_test.dart","test","support","test","test","127","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/support/announcements_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02175","test/features/support/help_center_page_test.dart","test","support","test","test","129","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/support/help_center_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02176","test/features/support/support_controller_test.dart","test","support","test","test","21","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/support/support_controller_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02177","test/features/support/support_page_test.dart","test","support","test","test","122","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/support/support_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02178","test/features/trade/active_copies_page_test.dart","test","trade","test","test","186","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/active_copies_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02179","test/features/trade/advanced_analytics_page_test.dart","test","trade","test","test","110","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/advanced_analytics_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02180","test/features/trade/advanced_chart_page_test.dart","test","trade","test","test","136","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/advanced_chart_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02181","test/features/trade/advanced_tools_demo_page_test.dart","test","trade","test","test","153","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/advanced_tools_demo_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02182","test/features/trade/advanced_trading_demo_page_test.dart","test","trade","test","test","100","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/advanced_trading_demo_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02183","test/features/trade/arm_integration_status_page_test.dart","test","trade","test","test","119","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/arm_integration_status_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02184","test/features/trade/audit_trail_page_test.dart","test","trade","test","test","106","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/audit_trail_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02185","test/features/trade/best_execution_reports_page_test.dart","test","trade","test","test","112","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/best_execution_reports_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02186","test/features/trade/bot_api_documentation_page_test.dart","test","trade","test","test","112","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_api_documentation_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02187","test/features/trade/bot_backtesting_page_test.dart","test","trade","test","test","97","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_backtesting_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02188","test/features/trade/bot_drawdown_analyzer_page_test.dart","test","trade","test","test","74","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_drawdown_analyzer_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02189","test/features/trade/bot_emergency_stop_page_test.dart","test","trade","test","test","129","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_emergency_stop_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02190","test/features/trade/bot_equity_curve_page_test.dart","test","trade","test","test","89","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_equity_curve_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02191","test/features/trade/bot_faq_page_test.dart","test","trade","test","test","102","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_faq_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02192","test/features/trade/bot_guide_page_test.dart","test","trade","test","test","102","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_guide_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02193","test/features/trade/bot_history_page_test.dart","test","trade","test","test","90","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_history_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02194","test/features/trade/bot_optimization_page_test.dart","test","trade","test","test","92","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_optimization_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02195","test/features/trade/bot_performance_analytics_page_test.dart","test","trade","test","test","84","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_performance_analytics_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02196","test/features/trade/bot_portfolio_dashboard_page_test.dart","test","trade","test","test","77","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_portfolio_dashboard_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02197","test/features/trade/bot_risk_dashboard_page_test.dart","test","trade","test","test","85","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_risk_dashboard_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02198","test/features/trade/bot_risk_disclosure_page_test.dart","test","trade","test","test","98","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_risk_disclosure_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02199","test/features/trade/bot_security_settings_page_test.dart","test","trade","test","test","100","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_security_settings_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02200","test/features/trade/bot_strategy_compare_page_test.dart","test","trade","test","test","82","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_strategy_compare_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02201","test/features/trade/bot_suitability_assessment_page_test.dart","test","trade","test","test","107","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_suitability_assessment_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG02202","test/features/trade/bot_tax_reporting_page_test.dart","test","trade","test","test","110","700","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/trade/bot_tax_reporting_page_test.dart --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
